trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign
480795,14:37:00,14:47:00,73_A,1,54018_Венеция
480795,14:56:00,15:01:00,51_A,2,54018_Венеция
479683,14:20:00,14:30:00,50_B,0,54040_Прага
479683,14:56:00,15:00:00,32_B,1,54040_Прага
480781,22:36:00,22:40:00,55_A,0,568235_Москва Ривер
480781,21:10:00,21:17:00,55_A,1,568235_Москва Ривер
480781,21:52:00,22:02:00,73_A,2,568235_Москва Ривер
480781,22:11:00,22:16:00,51_A,3,568235_Москва Ривер
478543,12:37:00,12:45:00,49_B,0,54076_Снегири-2
478543,12:58:00,13:08:00,50_C,1,54076_Снегири-2
478543,13:27:00,13:31:00,33_A,2,54076_Снегири-2
478543,13:54:00,13:57:00,67_A,3,54076_Снегири-2
478543,14:10:00,14:14:00,72_A,4,54076_Снегири-2
479577,17:10:00,17:17:00,46_B,0,54054_Роза Ветров
479577,17:51:00,17:55:00,72_A,1,54054_Роза Ветров
479577,18:05:00,18:09:00,32_B,2,54054_Роза Ветров
479844,11:50:00,12:00:00,50_B,0,53988_Москва-21
479844,12:26:00,12:30:00,32_B,1,53988_Москва-21
479844,12:50:00,12:54:00,67_A,2,53988_Москва-21
479844,13:18:00,13:25:00,46_B,3,53988_Москва-21
479844,13:59:00,14:03:00,72_A,4,53988_Москва-21
479844,14:13:00,14:17:00,32_A,5,53988_Москва-21
479844,14:24:00,14:28:00,33_A,6,53988_Москва-21
479235,08:57:00,09:02:00,46_B,0,54047_Организатор
479235,09:36:00,09:40:00,72_A,1,54047_Организатор
479235,09:50:00,09:54:00,32_B,2,54047_Организатор
478299,11:37:00,11:45:00,49_B,0,54052_ОМ-349
478299,11:58:00,12:08:00,50_C,1,54052_ОМ-349
478299,12:27:00,12:31:00,33_A,2,54052_ОМ-349
478299,12:54:00,12:57:00,67_A,3,54052_ОМ-349
479697,17:20:00,17:30:00,50_B,0,54040_Прага
479697,17:56:00,18:00:00,32_B,1,54040_Прага
479275,18:25:00,18:32:00,46_B,0,54048_Михаил Сеспель
479275,19:06:00,19:10:00,72_A,1,54048_Михаил Сеспель
479275,19:20:00,19:24:00,32_B,2,54048_Михаил Сеспель
479177,11:55:00,12:02:00,46_B,0,54047_Организатор
479177,12:36:00,12:40:00,72_A,1,54047_Организатор
479177,12:50:00,12:54:00,32_B,2,54047_Организатор
479177,13:01:00,13:05:00,33_A,3,54047_Организатор
480417,08:03:00,08:06:00,64_Е1,0,642931_Пресня
480417,08:17:00,08:20:00,62_Е1,1,642931_Пресня
480417,07:32:00,07:35:00,172_Е1,2,642931_Пресня
480417,07:55:00,07:58:00,97_Е1,3,642931_Пресня
478415,17:07:00,17:15:00,49_B,0,54039_Алина Браво
478415,17:28:00,17:38:00,50_C,1,54039_Алина Браво
478415,17:57:00,18:01:00,33_A,2,54039_Алина Браво
479736,11:35:00,11:45:00,50_B,0,54063_Добрыня
479736,12:11:00,12:15:00,32_B,1,54063_Добрыня
